891
4078
4483
5928
12380
14032
14855
16192
16273
16283
16632
16984
18630
19306
19399
20783
21855
24068
25094
26385
27604
27840
30314
33664
33683
36064
37997
38144
40227
40460-40461
47269
47272
47273
48929
51331
51365
51590
52335
53189
53367
53390
55024
55937
56318
56392
58201
59679
59685
60295
60482
60550
60647
60800
61464
61488
62058
62677
63679
64619
67949
69439
69772
71966
72002
74169
74648
75446
75825
76086
76121
78074
78088
78129
78753
79855
80368
80492
80661
80805
81577
81581
82983
83232
83626
83694
83892
85428
86106
86851
86925
87419
87916
88121
88233
88786
89733
90347
90562
91663
91889
91985
91987
91989
92585
94349
95840
95851
95854
95864
96123
96129
96131
96500
98562
98639
99433
99722
100096
100158
100453
100548
101566
101637
104198
105295
105493
106153
106218
106390
106520
106806
106882
107580
108724
109189
110374
111467
111690
111787
111855
113212
113430
113848
114139
116475
119199
121954
122815
122827
123609
124164
124597
124638
124691
125000
125905
126118
126365
126371
126600
126659
126830
126891
127139
127153
127327
128542
129028
129077
129080
129417
132003
