1	1
437	2
894	3
1225	4
1653	5
2474	6
3122	7
3638	8
4221	9
4868	10
5588	11
6081	12
6987	13
8063	14
8622	15
9231	16
9757	17
10253	18
10922	19
11458	20
11997	21
12861	22
13523	23
14178	24
15002	25
15755	26
16995	27
18001	28
18330	1
19031	2
19573	3
20108	4
20791	5
21489	6
22472	7
23075	8
23707	9
24566	10
25447	11
26013	12
26806	13
27410	14
28610	15
29279	16
29616	1
30802	2
31651	3
32238	4
33006	5
33756	6
34679	7
35568	8
36654	9
37804	10
38592	11
39569	12
40611	13
41271	14
41878	15
42442	16
43037	17
43605	18
44286	19
45039	20
45738	21
46324	22
47406	23
48253	24
49062	1
49888	2
50318	3
50975	4
51911	5
52701	6
53939	7
54796	8
55881	9
56570	10
57267	11
58211	12
59101	13
59761	14
60338	15
60838	16
61418	17
61916	18
62706	19
63524	20
64138	21
64687	1
65193	2
66028	3
66524	4
67210	5
67981	6
68259	7
69375	8
70069	9
70855	10
71691	11
72218	12
72710	13
73641	14
74114	15
74809	16
75528	17
76203	18
76713	19
77466	20
78142	21
78940	22
79509	23
80170	24
80628	25
81158	26
81751	27
82503	28
83100	1
83643	2
84092	3
84520	4
84919	5
85351	6
85718	7
86185	8
86837	9
87362	10
87700	11
88278	12
88582	13
88852	14
89231	15
89772	16
90155	1
90652	2
90939	3
91279	4
91624	5
91845	6
92179	7
92866	8
93092	9
93541	10
94004	11
94533	12
94998	13
95195	14
95801	15
96644	16
96967	1
97454	2
97739	3
98035	4
98355	5
98693	6
98959	7
99287	8
99697	9
99981	10
100292	11
100792	12
101204	13
101440	1
101802	2
102187	3
102642	4
103086	5
103399	6
103666	1
104067	2
104429	3
104753	4
105234	5
105689	6
106082	1
106583	2
107014	3
107351	4
107708	1
108246	2
108634	3
109003	4
109288	1
109498	2
109888	3
110135	4
110444	5
110761	1
110995	2
111307	3
111581	1
111887	2
112073	3
112280	4
112501	5
112829	6
113172	1
113489	2
113845	3
114080	4
114428	1
114679	2
114868	3
115087	1
115421	1
115678	2
115990	3
116272	4
116562	5
116793	6
117093	7
117547	8
117821	9
118328	10
118878	11
119509	12
119981	13
120356	1
120762	2
121207	3
121502	4
121778	5
122126	1
122531	2
122923	3
123291	4
123596	5
123804	1
124188	2
124560	3
124902	1
125109	2
125694	3
126161	4
126610	5
127039	1
127284	1
127503	1
127962	1
128431	2
129052	3
129577	4
129870	5
130209	6
130626	7
131024	8
131343	9
131839	10
132130	11
132625	12
133063	13
133509	14
134057	15
134274	16
134744	17
135186	18
135811	19
136334	20
136740	21
137343	22
