！G70035	35	33	ἄγε	pos: V<br />bdag-headword: ἄγε<br />danker-entry: ἄγε
G73078	3400	Μαγαδάν	pos: N<br />full-citation-form: Μαγαδάν, ἡ<br />bdag-headword: Μαγαδάν<br />danker-entry: Μαγαδάν, ἡ<br />mounce-headword: Μαγαδάν<br />gk: 3400<br />mounce-morphcat: n-3g(2)
G73088	3414	Μαθθαῖος	pos: N<br />full-citation-form: Μαθθαῖος, ου, ὁ<br />bdag-headword: Μαθθαῖος<br />danker-entry: Μαθθαῖος, ου, ὁ<br />mounce-headword: Μαθθαῖος<br />gk: 3414
G73089	3415	Μαθθάτ	pos: N<br />full-citation-form: Μαθθάτ, ὁ<br />bdag-headword: Μαθθάτ<br />danker-entry: Μαθθάτ, ὁ<br />mounce-headword: Μαθθάτ<br />gk: 3415<br />mounce-morphcat: n-3g(2)
G73090	3416	Μαθθίας	pos: N<br />full-citation-form: Μαθθίας, οῦ, ὁ<br />bdag-headword: Μαθθίας<br />danker-entry: Μαθθίας, οῦ, ὁ<br />mounce-headword: Μαθθίας<br />gk: 3416
G73159	3492	μέγιστος	pos: A<br />full-citation-form: μέγας, μεγάλη, μέγα<br />bdag-headword: μέγιστος<br />danker-entry: μέγας, μεγάλη, μέγα<br />mounce-headword: μέγιστος<br />gk: 3492<br />mounce-morphcat: a-1a(2a)
G73184	3527	Μεννά	pos: N<br />full-citation-form: Μεννά, ὁ<br />bdag-headword: Μεννά<br />danker-entry: Μεννά, ὁ<br />mounce-headword: Μεννά<br />gk: 3527<br />mounce-morphcat: n-3g(2)
G73185	3528	μενοῦν	pos: X<br />bdag-headword: μενοῦν<br />danker-entry: μενοῦν/μενοῦνγε<br />mounce-headword: μενοῦν<br />gk: 3528
G73218	3562	μετάλημψις	pos: N<br />full-citation-form: μετάλημψις, εως, ἡ<br />bdag-headword: μετάλημψις<br />danker-entry: μετάλημψις, εως, ἡ<br />mounce-headword: μετάλημψις<br />gk: 3562<br />mounce-morphcat: n-3e(5b)
G73229	3573	μετατρέπω	pos: V<br />bdag-headword: μετατρέπω<br />danker-entry: μετατρέπω<br />mounce-headword: μετατρέπω<br />gk: 3573<br />mounce-morphcat: cv-1b(1)
G73245	3591	μήγε	pos: D/PRT-N<br />bdag-headword: μήγε<br />danker-entry: μή and γέ<br />mounce-headword: μήγε<br />gk: 3591
G73265	3615	μήτιγε	pos: D/PRT-I<br />bdag-headword: μήτιγε<br />danker-entry: μήτι γε<br />mounce-headword: μήτιγε<br />gk: 3615
G73267	3618	μητρολῴας	pos: N<br />full-citation-form: μητρολῴας, ου, ὁ<br />bdag-headword: μητρολῴας<br />danker-entry: μητραλῴας/μητρολῴας, ου, ὁ<br />mounce-headword: μητρολῴας<br />gk: 3618
G73330	3684	μύλινος	pos: A<br />full-citation-form: μύλινος, η, ον<br />bdag-headword: μύλινος<br />danker-entry: μύλινος, η, ον<br />mounce-headword: μύλινος<br />gk: 3684<br />mounce-morphcat: a-1a(2a)
G73347	3707	Μωϋσῆς	pos: N<br />full-citation-form: Μωϋσῆς, έως, ὁ<br />bdag-headword: Μωϋσῆς<br />danker-entry: Μωϋσῆς, έως, ὁ<br />mounce-headword: Μωϋσῆς<br />gk: 3707<br />mounce-morphcat: n-3g(1)
G73350	3711	Ναζαρά	pos: N<br />full-citation-form: Ναζαρά, ἡ<br />bdag-headword: Ναζαρά<br />danker-entry: Ναζαρά/Ναζαρέθ/Ναζαρέτ, ἡ<br />mounce-headword: Ναζαρά<br />gk: 3711<br />mounce-morphcat: n-3g(2)
G73351	3714	Ναζαρέθ	pos: N<br />full-citation-form: Ναζαρέθ, ἡ<br />danker-entry: Ναζαρά/Ναζαρέθ/Ναζαρέτ, ἡ<br />mounce-headword: Ναζαρέθ<br />gk: 3714<br />mounce-morphcat: n-3g(2)
G73427	3801	νοσσός	pos: N<br />full-citation-form: νοσσός, οῦ, ὁ<br />bdag-headword: νοσσός<br />danker-entry: νοσσός, οῦ, ὁ<br />mounce-headword: νοσσός<br />gk: 3801<br />mounce-morphcat: n-2a
G73481	3859	οἰκετεία	pos: N<br />full-citation-form: οἰκετεία, ας, ἡ<br />bdag-headword: οἰκετεία<br />danker-entry: οἰκετεία, ας, ἡ<br />mounce-headword: οἰκετεία<br />gk: 3859<br />mounce-morphcat: n-1a
G73492	3871	οἰκοδόμος	pos: N<br />full-citation-form: οἰκοδόμος, ου, ὁ<br />bdag-headword: οἰκοδόμος<br />danker-entry: οἰκοδόμος, ου, ὁ<br />mounce-headword: οἰκοδόμος<br />gk: 3871<br />mounce-morphcat: n-2a
G73512	3898	ὀλιγοπιστία	pos: N<br />full-citation-form: ὀλιγοπιστία, ας, ἡ<br />bdag-headword: ὀλιγοπιστία<br />danker-entry: ὀλιγοπιστία, ας, ἡ<br />mounce-headword: ὀλιγοπιστία<br />gk: 3898<br />mounce-morphcat: n-1a
G73517	3903	ὀλίγως	pos: D<br />bdag-headword: ὀλίγως<br />danker-entry: ὀλίγως<br />mounce-headword: ὀλίγως<br />gk: 3903<br />mounce-morphcat: adverb
G73533	3920	ὁμίχλη	pos: N<br />full-citation-form: ὁμίχλη, ης, ἡ<br />bdag-headword: ὁμίχλη<br />danker-entry: ὁμίχλη, ης, ἡ<br />mounce-headword: ὁμίχλη<br />gk: 3920<br />mounce-morphcat: n-1b
G73595	3984	ὀρθρινός	pos: A<br />full-citation-form: ὀρθρινός, ή, όν<br />bdag-headword: ὀρθρινός<br />danker-entry: ὀρθρινός, ή, όν<br />mounce-headword: ὀρθρινός<br />gk: 3984<br />mounce-morphcat: a-1a(2a)
G73670	4068	ὀψία	pos: A<br />full-citation-form: ὄψιος, α, ον<br />bdag-headword: ὀψία<br />danker-entry: ὄψιος, α, ον<br />mounce-headword: ὀψία<br />gk: 4068
G73676	4076	Πάγος	pos: N<br />full-citation-form: Ἄρειος~Πάγος<br />danker-entry: Ἄρειος πάγος, ὁ<br />mounce-headword: πάγος<br />gk: 4076<br />mounce-morphcat: n-2a
G73707	4114	πανταχῇ	pos: D<br />bdag-headword: πανταχῇ<br />danker-entry: πανταχῇ<br />mounce-headword: πανταχῇ<br />gk: 4114<br />mounce-morphcat: adverb
G73721	4129	παραβολεύομαι	pos: V<br />bdag-headword: παραβολεύομαι<br />danker-entry: παραβολεύομαι<br />mounce-headword: παραβολεύομαι<br />gk: 4129<br />mounce-morphcat: cv-1a(6)
G73739	4149	παρακαθέζομαι	pos: V<br />bdag-headword: παρακαθέζομαι<br />danker-entry: παρακαθέζομαι<br />mounce-headword: παρακαθέζομαι<br />gk: 4149<br />mounce-morphcat: cv-2a(1)
G73787	4204	παρεδρεύω	pos: V<br />bdag-headword: παρεδρεύω<br />danker-entry: παρεδρεύω<br />mounce-headword: παρεδρεύω<br />gk: 4204<br />mounce-morphcat: cv-1a(6)
G73795	4212	παρεμβάλλω	pos: V<br />bdag-headword: παρεμβάλλω<br />danker-entry: παρεμβάλλω<br />mounce-headword: παρεμβάλλω<br />gk: 4212<br />mounce-morphcat: cv-2d(1)
G73878	4304	περαιτέρω	pos: D/@<br />bdag-headword: περαιτέρω<br />danker-entry: περαιτέρω<br />mounce-headword: περαιτέρω<br />gk: 4304<br />mounce-morphcat: adverb
G73886	4312	περιάπτω	pos: V<br />bdag-headword: περιάπτω<br />danker-entry: περιάπτω<br />mounce-headword: περιάπτω<br />gk: 4312<br />mounce-morphcat: cv-4
G73928	4359	περισσοτέρως	pos: D<br />bdag-headword: περισσοτέρως<br />danker-entry: περισσοτέρως<br />mounce-headword: περισσοτέρως<br />gk: 4359<br />mounce-morphcat: adverb
G73964	4398	πίμπλημι	pos: V<br />bdag-headword: πίμπλημι<br />danker-entry: πίμπλημι<br />mounce-headword: πίμπλημι<br />gk: 4398<br />mounce-morphcat: v-6a
G74043	4484	Πόλις	pos: N<br />full-citation-form: Νέα~Πόλις<br />danker-entry: πόλις, εως, ἡ<br />mounce-headword: πόλις<br />gk: 4484<br />mounce-morphcat: n-3e(5b)
G74090	4538	πότερον	pos: D<br />danker-entry: πότερος, α, ον<br />mounce-headword: πότερον<br />gk: 4538<br />mounce-morphcat: particle
G74107	4557	πραϋπαθία	pos: N<br />full-citation-form: πραϋπαθία, ας, ἡ<br />bdag-headword: πραϋπαθία<br />danker-entry: πραϋπαθία, ας, ἡ<br />mounce-headword: πραϋπάθεια<br />gk: 4557<br />mounce-morphcat: n-1a
G74157	4611	πρόϊμος	pos: A<br />full-citation-form: πρόϊμος, ον<br />bdag-headword: πρόϊμος<br />danker-entry: πρόϊμος, ον<br />mounce-headword: πρόϊμος<br />gk: 4611<br />mounce-morphcat: a-3a
G74178	4635	προπάτωρ	pos: N<br />full-citation-form: προπάτωρ, ορος, ὁ<br />bdag-headword: προπάτωρ<br />danker-entry: προπάτωρ, ορος, ὁ<br />mounce-headword: προπάτωρ<br />gk: 4635<br />mounce-morphcat: n-3f(2b)
G74188	4645	προσαίτης	pos: N<br />full-citation-form: προσαίτης, ου, ὁ<br />bdag-headword: προσαίτης<br />danker-entry: προσαίτης, ου, ὁ<br />mounce-headword: προσαίτης<br />gk: 4645<br />mounce-morphcat: n-1f
G74213	4679	προσκλίνομαι	pos: V<br />bdag-headword: προσκλίνω<br />danker-entry: προσκλίνω<br />mounce-headword: προσκλίνω<br />gk: 4679<br />mounce-morphcat: cv-1c(2)
G74214	4680	πρόσκλισις	pos: N<br />full-citation-form: πρόσκλισις, εως, ἡ<br />bdag-headword: πρόσκλισις<br />danker-entry: πρόσκλισις, εως, ἡ<br />mounce-headword: πρόσκλισις<br />gk: 4680<br />mounce-morphcat: n-3e(5b)
G74282	4759	πρώτως	pos: D<br />bdag-headword: πρώτως<br />danker-entry: πρώτως<br />mounce-headword: πρώτως<br />gk: 4759<br />mounce-morphcat: adverb
G74318	4795	Πύρρος	pos: N<br />full-citation-form: Πύρρος, ου, ὁ<br />bdag-headword: Πύρρος<br />danker-entry: Πύρρος, ου, ὁ<br />mounce-headword: Πύρρος<br />gk: 4795<br />mounce-morphcat: n-2a
G74325	4803	πώς	pos: D<br />bdag-headword: πώς<br />danker-entry: πώς<br />mounce-headword: πώς<br />gk: 4803<br />mounce-morphcat: particle
G74427	4926	Σαρών	pos: N<br />full-citation-form: Σαρών, ῶνος, ὁ<br />bdag-headword: Σαρων<br />danker-entry: Σαρων, ωνος, ὁ<br />mounce-headword: Σαρών<br />gk: 4926<br />mounce-morphcat: n-3f(1a)
G74479	4986	σιρικός	pos: A<br />full-citation-form: σιρικός, ή, όν<br />bdag-headword: σιρικός<br />danker-entry: σιρικός, ή, όν<br />mounce-headword: σιρικός<br />gk: 4986<br />mounce-morphcat: a-1a(2a)
G74481	4989	σιτίον	pos: N<br />full-citation-form: σιτίον, ου, τό<br />bdag-headword: σιτίον<br />danker-entry: σιτίον, ου, τό<br />mounce-headword: σιτίον<br />gk: 4989<br />mounce-morphcat: n-2c
G74573	5086	στασιαστής	pos: N<br />full-citation-form: στασιαστής, οῦ, ὁ<br />bdag-headword: στασιαστής<br />danker-entry: στασιαστής, οῦ, ὁ<br />mounce-headword: στασιαστής<br />gk: 5086<br />mounce-morphcat: n-1f
G74602	5115	στιβάς	pos: N<br />full-citation-form: στιβάς, άδος, ἡ<br />bdag-headword: στιβάς<br />danker-entry: στιβάς, άδος, ἡ<br />mounce-headword: στιβάς<br />gk: 5115<br />mounce-morphcat: n-3c(2)
G74692	5214	συμμορφίζομαι	pos: V<br />bdag-headword: συμμορφίζω<br />danker-entry: συμμορφίζω<br />mounce-headword: συμμορφίζω<br />gk: 5214<br />mounce-morphcat: cv-2a(1)
G74704	5229	συμπίπτω	pos: V<br />bdag-headword: συμπίπτω<br />danker-entry: συμπίπτω<br />mounce-headword: συμπίπτω<br />gk: 5229<br />mounce-morphcat: cv-1b(3)
G74713	5239	σύμφορον	pos: A<br />full-citation-form: σύμφορος, ον<br />bdag-headword: σύμφορος<br />danker-entry: σύμφορος, ον<br />mounce-headword: σύμφορος<br />gk: 5239<br />mounce-morphcat: a-3a
G74733	5261	συναλλάσσω	pos: V<br />bdag-headword: συναλλάσσω<br />danker-entry: συναλλάσσω<br />mounce-headword: συναλλάσσω<br />gk: 5261<br />mounce-morphcat: cv-2b
G74760	5298	συνεπιτίθεμαι	pos: V<br />bdag-headword: συνεπιτίθημι<br />danker-entry: συνεπιτίθημι<br />mounce-headword: συνεπιτίθημι<br />gk: 5298<br />mounce-morphcat: cv-6a
G74790	5328	συνοράω	pos: V<br />bdag-headword: συνοράω<br />danker-entry: συνοράω<br />mounce-headword: συνοράω<br />gk: 5328<br />mounce-morphcat: cv-1d(1a)
G74875	5426	ταπεινόφρων	pos: A<br />full-citation-form: ταπεινόφρων, ον, gen. ονος<br />bdag-headword: ταπεινόφρων<br />danker-entry: ταπεινόφρων, ον, gen. ονος<br />mounce-headword: ταπεινόφρων<br />gk: 5426<br />mounce-morphcat: a-4b(1)
G74959	5517	Τίτιος	pos: N<br />full-citation-form: Τίτιος, ου, ὁ<br />bdag-headword: Τίτιος<br />danker-entry: Τίτιος, ου, ὁ<br />mounce-headword: Τίτιος<br />gk: 5517<br />mounce-morphcat: n-2a
G74993	5557	τρῆμα	pos: N<br />full-citation-form: τρῆμα, ατος, τό<br />bdag-headword: τρῆμα<br />danker-entry: τρῆμα, ατος, τό<br />mounce-headword: τρῆμα<br />gk: 5557<br />mounce-morphcat: n-3c(4)
G75029	5595	τυπικῶς	pos: D<br />bdag-headword: τυπικῶς<br />danker-entry: τυπικῶς<br />mounce-headword: τυπικῶς<br />gk: 5595<br />mounce-morphcat: adverb
G75082	5655	ὑπερεκπερισσοῦ	pos: D<br />bdag-headword: ὑπερεκπερισσοῦ<br />danker-entry: ὑπερεκπερισσοῦ<br />mounce-headword: ὑπερεκπερισσοῦ<br />gk: 5655<br />mounce-morphcat: adverb
G75089	5663	ὑπερλίαν	pos: D<br />bdag-headword: ὑπερλίαν<br />danker-entry: ὑπερλίαν<br />mounce-headword: ὑπερλίαν<br />gk: 5663<br />mounce-morphcat: adverb
G75121	5698	ὑπόλειμμα	pos: N<br />full-citation-form: ὑπόλειμμα, ατος, τό<br />bdag-headword: ὑπόλειμμα<br />danker-entry: ὑπόλειμμα, ατος, τό<br />mounce-headword: ὑπόλειμμα<br />gk: 5698<br />mounce-morphcat: n-3c(4)
G75179	5760	φάρμακον	pos: N<br />full-citation-form: φάρμακον, ου, τό<br />bdag-headword: φάρμακον<br />danker-entry: φάρμακον, ου, τό<br />mounce-headword: φάρμακον<br />gk: 5760<br />mounce-morphcat: n-2c
G75460	6064	ὠτάριον	pos: N<br />full-citation-form: ὠτάριον, ου, τό<br />bdag-headword: ὠτάριον<br />danker-entry: ὠτάριον, ου, τό<br />mounce-headword: ὠτάριον<br />gk: 6064<br />mounce-morphcat: n-2c
