1	noun
2	noun
3	noun
4	noun
5	noun
6	noun
7	noun
8	noun
9	noun
10	verb
11	det
12	noun
13	conj
14	noun
15	verb
16	det
17	noun
18	conj
19	noun
20	verb
21	det
22	noun
23	conj
24	det
25	noun
26	pron
27	conj
28	noun
29	verb
30	det
31	noun
32	conj
33	det
34	noun
35	prep
36	det
37	noun
38	conj
39	noun
40	verb
41	det
42	noun
43	conj
44	noun
45	verb
46	det
47	noun
48	conj
49	noun
50	verb
51	det
52	noun
53	conj
54	noun
55	verb
56	det
57	noun
58	conj
59	noun
60	verb
61	det
62	noun
63	conj
64	noun
65	verb
66	det
67	noun
68	prep
69	det
70	noun
71	conj
72	noun
73	verb
74	det
75	noun
76	prep
77	det
78	noun
79	conj
80	noun
81	verb
82	det
83	noun
84	conj
85	noun
86	verb
87	det
88	noun
89	det
90	noun
91	conj
92	noun
93	verb
94	det
95	noun
96	prep
97	det
98	det
99	noun
100	conj
101	noun
102	verb
103	det
104	noun
105	conj
106	noun
107	verb
108	det
109	noun
110	conj
111	noun
112	verb
113	det
114	noun
115	conj
116	noun
117	verb
118	det
119	noun
120	conj
121	noun
122	verb
123	det
124	noun
125	conj
126	noun
127	verb
128	det
129	noun
130	conj
131	noun
132	verb
133	det
134	noun
135	conj
136	noun
137	verb
138	det
139	noun
140	conj
141	noun
142	verb
143	det
144	noun
145	conj
146	noun
147	verb
148	det
149	noun
150	conj
151	noun
152	verb
153	det
154	noun
155	conj
156	noun
157	verb
158	det
159	noun
160	conj
161	noun
162	verb
163	det
164	noun
165	conj
166	det
167	noun
168	pron
169	prep
170	det
171	noun
172	noun
173	conj
174	prep
175	det
176	noun
177	noun
178	noun
179	verb
180	det
181	noun
182	conj
183	noun
184	verb
185	det
186	noun
187	conj
188	noun
189	verb
190	det
191	noun
192	conj
193	noun
194	verb
195	det
196	noun
197	conj
198	noun
199	verb
200	det
201	noun
202	conj
203	noun
204	verb
205	det
206	noun
207	conj
208	noun
209	verb
210	det
211	noun
212	conj
213	noun
214	verb
215	det
216	noun
217	conj
218	noun
219	verb
220	det
221	noun
222	conj
223	noun
224	verb
225	det
226	noun
227	conj
228	noun
229	verb
230	det
231	noun
232	conj
233	noun
234	verb
235	det
236	noun
237	det
238	noun
239	noun
240	prep
241	pron
242	verb
243	noun
244	det
245	verb
246	noun
247	conj
248	adj
249	det
250	noun
251	prep
252	noun
253	prep
254	noun
255	noun
256	adj
257	conj
258	prep
259	noun
260	prep
261	det
262	noun
263	noun
264	noun
265	adj
266	conj
267	prep
268	det
269	noun
270	noun
271	prep
272	det
273	noun
274	noun
275	adj
276	conj
277	det
278	noun
279	noun
280	det
281	noun
282	adv
283	verb
284	verb
285	det
286	noun
287	pron
288	noun
289	det
290	noun
291	adv
292	conj
293	verb
294	pron
295	verb
296	prep
297	noun
298	verb
299	prep
300	noun
301	adj
302	conj
303	noun
304	det
305	noun
306	pron
307	adj
308	verb
309	conj
310	adv
311	verb
312	pron
313	verb
314	verb
315	adv
316	verb
317	pron
318	conj
319	pron
320	pron
321	verb
322	ptcl
323	noun
324	noun
325	prep
326	noun
327	verb
328	pron
329	verb
330	noun
331	noun
332	noun
333	adv
334	verb
335	verb
336	noun
337	det
338	noun
339	pron
340	conj
341	det
342	prep
343	pron
344	verb
345	prep
346	noun
347	adj
348	verb
349	conj
350	verb
351	noun
352	conj
353	verb
354	det
355	noun
356	pron
357	noun
358	conj
359	pron
360	verb
361	det
362	noun
363	pron
364	prep
365	det
366	noun
367	pron
368	conj
369	pron
370	adj
371	verb
372	conj
373	verb
374	det
375	verb
376	prep
377	noun
378	prep
379	det
380	noun
381	verb
382	ptcl
383	det
384	noun
385	prep
386	noun
387	verb
388	conj
389	verb
390	noun
391	conj
392	verb
393	det
394	noun
395	pron
396	noun
397	pron
398	verb
399	verb
400	prep
401	pron
402	det
403	noun
404	conj
405	det
406	noun
407	verb
408	prep
409	det
410	noun
411	verb
412	conj
413	verb
414	pron
415	det
416	noun
417	noun
418	conj
419	verb
420	det
421	noun
422	pron
423	conj
424	adv
425	verb
426	pron
427	prep
428	pron
429	verb
430	noun
431	conj
432	verb
433	det
434	noun
435	pron
436	noun
437	conj
438	det
439	noun
440	verb
441	prep
442	noun
443	det
444	noun
445	prep
446	noun
447	noun
448	det
449	noun
450	ptcl
451	noun
452	prep
453	noun
454	verb
455	prep
456	noun
457	verb
458	adv
459	verb
460	det
461	verb
462	noun
463	det
464	adj
465	conj
466	verb
467	pron
468	det
469	noun
470	prep
471	det
472	noun
473	conj
474	verb
475	verb
476	pron
477	conj
478	verb
479	det
480	noun
481	noun
482	verb
483	conj
484	adj
485	noun
486	prep
487	pron
488	conj
489	verb
490	adj
491	det
492	noun
493	conj
494	noun
495	det
496	noun
497	verb
498	prep
499	pron
500	adv
501	det
502	noun
503	verb
504	conj
505	det
506	verb
507	pron
508	prep
509	noun
510	det
511	noun
512	conj
513	adv
514	verb
515	prep
516	det
517	noun
518	conj
519	noun
520	noun
521	noun
522	pron
523	adv
524	adj
525	verb
526	prep
527	det
528	noun
529	noun
530	conj
531	prep
532	pron
533	verb
534	verb
535	pron
536	verb
537	det
538	noun
539	pron
540	det
541	noun
542	adv
543	noun
544	adv
545	verb
546	det
547	noun
548	verb
549	prep
550	pron
551	det
552	noun
553	det
554	verb
555	noun
556	conj
557	verb
558	pron
559	prep
560	noun
561	verb
562	verb
563	verb
564	adv
565	prep
566	det
567	noun
568	conj
569	conj
570	verb
571	verb
572	pron
573	conj
574	pron
575	verb
576	verb
577	pron
578	conj
579	det
580	verb
581	det
582	noun
583	verb
584	conj
585	ptcl
586	det
587	noun
588	pron
589	verb
590	prep
591	det
592	noun
593	verb
594	pron
595	conj
596	verb
597	verb
598	prep
599	adv
600	verb
601	det
602	noun
603	conj
604	verb
605	det
606	noun
607	verb
608	noun
609	adj
610	adv
611	conj
612	verb
613	prep
614	det
615	noun
616	verb
617	det
618	noun
619	prep
620	noun
621	det
622	noun
623	pron
624	conj
625	verb
626	verb
627	pron
628	conj
629	verb
630	det
631	noun
632	pron
633	verb
634	pron
635	noun
636	noun
637	conj
638	noun
639	conj
640	noun
641	conj
642	verb
643	prep
644	noun
645	adv
646	verb
647	prep
648	noun
649	prep
650	adj
651	noun
652	verb
653	prep
654	det
655	noun
656	pron
657	conj
658	verb
659	pron
660	ptcl
661	noun
662	noun
663	verb
664	prep
665	noun
666	det
667	noun
668	verb
669	verb
670	verb
671	det
672	noun
673	conj
674	det
675	noun
676	pron
677	conj
678	verb
679	prep
680	noun
681	conj
