1	G70971
2	G71075
3	G72409
4	G75388
5	G75057
6	G71157
7	G75057
8	G70010
9	G70010
10	G71078
11	G73459
12	G72447
13	G72447
14	G71158
15	G71078
16	G73459
17	G72369
18	G72369
19	G71158
20	G71078
21	G73459
22	G72438
23	G72518
24	G73459
25	G70081
26	G70838
27	G72438
28	G71158
29	G71078
30	G73459
31	G75176
32	G72518
33	G73459
34	G72186
35	G71527
36	G73459
37	G72268
38	G75176
39	G71158
40	G71078
41	G73459
42	G72064
43	G72064
44	G71158
45	G71078
46	G73459
47	G70681
48	G70681
49	G71158
50	G71078
51	G73459
52	G70286
53	G70286
54	G71158
55	G71078
56	G73459
57	G73348
58	G73348
59	G71158
60	G71078
61	G73459
62	G74397
63	G74397
64	G71158
65	G71078
66	G73459
67	G70990
68	G71527
69	G73459
70	G74345
71	G70990
72	G71158
73	G71078
74	G73459
75	G72475
76	G71527
77	G73459
78	G74368
79	G72475
80	G71158
81	G71078
82	G73459
83	G72406
84	G72406
85	G71158
86	G71078
87	G73459
88	G71157
89	G73459
90	G70930
91	G71157
92	G71158
93	G71078
94	G73459
95	G74533
96	G71527
97	G73459
98	G73459
99	G73647
100	G74533
101	G71158
102	G71078
103	G73459
104	G74362
105	G74362
106	G71158
107	G71078
108	G73459
109	G70006
110	G70006
111	G71158
112	G71078
113	G73459
114	G70753
115	G70753
116	G71158
117	G71078
118	G73459
119	G72483
120	G72483
121	G71158
122	G71078
123	G73459
124	G72481
125	G72481
126	G71158
127	G71078
128	G73459
129	G73474
130	G73474
131	G71158
132	G71078
133	G73459
134	G72470
135	G72470
136	G71158
137	G71078
138	G73459
139	G70875
140	G70875
141	G71158
142	G71078
143	G73459
144	G71481
145	G71481
146	G71158
147	G71078
148	G73459
149	G73115
150	G73115
151	G71158
152	G71078
153	G73459
154	G70305
155	G70305
156	G71158
157	G71078
158	G73459
159	G72487
160	G72487
161	G71158
162	G71078
163	G73459
164	G72408
165	G72518
166	G73459
167	G70081
168	G70838
169	G71902
170	G73459
171	G73233
172	G70893
173	G73208
174	G71158
175	G73459
176	G73233
177	G70893
178	G72408
179	G71078
180	G73459
181	G74392
182	G74392
183	G71158
184	G71078
185	G73459
186	G72207
187	G72207
188	G71158
189	G71078
190	G73459
191	G70009
192	G70009
193	G71158
194	G71078
195	G73459
196	G71655
197	G71655
198	G71158
199	G71078
200	G73459
201	G70108
202	G70108
203	G71158
204	G71078
205	G73459
206	G74388
207	G74388
208	G71158
209	G71078
210	G73459
211	G70880
212	G70880
213	G71158
