40	1	12	<grk>Μετὰ</grk> <grk>δὲ</grk> <grk>τὴν</grk> <grk>μετοικεσίαν</grk> <grk>Βαβυλῶνος</grk> <grk>Ἰεχονίας</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Σαλαθιήλ,</grk> <grk>Σαλαθιὴλ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ζοροβαβέλ,</grk> 
40	1	13	<grk>Ζοροβαβὲλ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἀβιούδ,</grk> <grk>Ἀβιοὺδ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἐλιακίμ,</grk> <grk>Ἐλιακὶμ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἀζώρ,</grk> 
40	1	14	<grk>Ἀζὼρ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Σαδώκ,</grk> <grk>Σαδὼκ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἀχίμ,</grk> <grk>Ἀχὶμ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἐλιούδ,</grk> 
40	1	15	<grk>Ἐλιοὺδ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἐλεάζαρ,</grk> <grk>Ἐλεάζαρ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ματθάν,</grk> <grk>Ματθὰν</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἰακώβ,</grk> 
40	1	16	<grk>Ἰακὼβ</grk> <grk>δὲ</grk> <grk>ἐγέννησεν</grk> <grk>τὸν</grk> <grk>Ἰωσὴφ</grk> <grk>τὸν</grk> <grk>ἄνδρα</grk> <grk>Μαρίας,</grk> <grk>ἐξ</grk> <grk>ἧς</grk> <grk>ἐγεννήθη</grk> <grk>Ἰησοῦς</grk> <grk>ὁ</grk> <grk>λεγόμενος</grk> <grk>χριστός.</grk> 
40	1	17	<grk>Πᾶσαι</grk> <grk>οὖν</grk> <grk>αἱ</grk> <grk>γενεαὶ</grk> <grk>ἀπὸ</grk> <grk>Ἀβραὰμ</grk> <grk>ἕως</grk> <grk>Δαυὶδ</grk> <grk>γενεαὶ</grk> <grk>δεκατέσσαρες,</grk> <grk>καὶ</grk> <grk>ἀπὸ</grk> <grk>Δαυὶδ</grk> <grk>ἕως</grk> <grk>τῆς</grk> <grk>μετοικεσίας</grk> <grk>Βαβυλῶνος</grk> <grk>γενεαὶ</grk> <grk>δεκατέσσαρες,</grk> <grk>καὶ</grk> <grk>ἀπὸ</grk> <grk>τῆς</grk> <grk>μετοικεσίας</grk> <grk>Βαβυλῶνος</grk> <grk>ἕως</grk> <grk>τοῦ</grk> <grk>χριστοῦ</grk> <grk>γενεαὶ</grk> <grk>δεκατέσσαρες.</grk> 
40	1	18	<grk>Τοῦ</grk> <grk>δὲ</grk> <grk>⸀Ἰησοῦ</grk> <grk>χριστοῦ</grk> <grk>ἡ</grk> <grk>⸀γένεσις</grk> <grk>οὕτως</grk> <grk>ἦν.</grk> <grk>⸀μνηστευθείσης</grk> <grk>τῆς</grk> <grk>μητρὸς</grk> <grk>αὐτοῦ</grk> <grk>Μαρίας</grk> <grk>τῷ</grk> <grk>Ἰωσήφ,</grk> <grk>πρὶν</grk> <grk>ἢ</grk> <grk>συνελθεῖν</grk> <grk>αὐτοὺς</grk> <grk>εὑρέθη</grk> <grk>ἐν</grk> <grk>γαστρὶ</grk> <grk>ἔχουσα</grk> <grk>ἐκ</grk> <grk>πνεύματος</grk> <grk>ἁγίου.</grk> 
40	1	19	<grk>Ἰωσὴφ</grk> <grk>δὲ</grk> <grk>ὁ</grk> <grk>ἀνὴρ</grk> <grk>αὐτῆς,</grk> <grk>δίκαιος</grk> <grk>ὢν</grk> <grk>καὶ</grk> <grk>μὴ</grk> <grk>θέλων</grk> <grk>αὐτὴν</grk> <grk>⸀δειγματίσαι,</grk> <grk>ἐβουλήθη</grk> <grk>λάθρᾳ</grk> <grk>ἀπολῦσαι</grk> <grk>αὐτήν.</grk> 
40	1	20	<grk>ταῦτα</grk> <grk>δὲ</grk> <grk>αὐτοῦ</grk> <grk>ἐνθυμηθέντος</grk> <grk>ἰδοὺ</grk> <grk>ἄγγελος</grk> <grk>κυρίου</grk> <grk>κατ’</grk> <grk>ὄναρ</grk> <grk>ἐφάνη</grk> <grk>αὐτῷ</grk> <grk>λέγων·</grk> <grk>Ἰωσὴφ</grk> <grk>υἱὸς</grk> <grk>Δαυίδ,</grk> <grk>μὴ</grk> <grk>φοβηθῇς</grk> <grk>παραλαβεῖν</grk> <grk>⸀Μαρίαν</grk> <grk>τὴν</grk> <grk>γυναῖκά</grk> <grk>σου,</grk> <grk>τὸ</grk> <grk>γὰρ</grk> <grk>ἐν</grk> <grk>αὐτῇ</grk> <grk>γεννηθὲν</grk> <grk>ἐκ</grk> <grk>πνεύματός</grk> <grk>ἐστιν</grk> <grk>ἁγίου·</grk> 
40	1	21	<grk>τέξεται</grk> <grk>δὲ</grk> <grk>υἱὸν</grk> <grk>καὶ</grk> <grk>καλέσεις</grk> <grk>τὸ</grk> <grk>ὄνομα</grk> <grk>αὐτοῦ</grk> <grk>Ἰησοῦν,</grk> <grk>αὐτὸς</grk> <grk>γὰρ</grk> <grk>σώσει</grk> <grk>τὸν</grk> <grk>λαὸν</grk> <grk>αὐτοῦ</grk> <grk>ἀπὸ</grk> <grk>τῶν</grk> <grk>ἁμαρτιῶν</grk> <grk>αὐτῶν.</grk> 
40	1	22	<grk>τοῦτο</grk> <grk>δὲ</grk> <grk>ὅλον</grk> <grk>γέγονεν</grk> <grk>ἵνα</grk> <grk>πληρωθῇ</grk> <grk>τὸ</grk> <grk>ῥηθὲν</grk> <grk>⸀ὑπὸ</grk> <grk>κυρίου</grk> <grk>διὰ</grk> <grk>τοῦ</grk> <grk>προφήτου</grk> <grk>λέγοντος·</grk> 
